Taxon	Oral_to_Gut _transmitter	N_GC	N_ChG	RA_GC	RA_ChG	P_wilcoxon	FDR_wilcoxon	Beta	SE	P_maaslin	FDR_maaslin	FC	FC_lower	FC_upper	Beta_ancombc	SE_ancombc	P_ancombc	FDR_ancombc	FC_ancombc	FC_lower_ancombc	FC_upper_ancombc	passed_ss_groupcancer	N_GC_V	N_ChG_V	RA_GC_V	RA_ChG_V	P_wilcoxon_V	Beta_V	SE_V	P_maaslin_V	FC_V	FC_lower_V	FC_upper_V	Concordance
Treponema_SGB3590	-	24	16	0.0213183333333333	0.00791875	0.0232858999644544	0.108812616656329	1.91912611982639	0.937360763782326	0.0435368318221143	0.167449353161978	3.78193906816066	1.97488049668217	7.24249550254271	0.369692551147825	0.224048649172688	0.107174766126458	0.190026181075281	1.44728957873419	1.15678418613474	1.81075013802844	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Rothia_aeria	-	42	46	1.0132230952381	0.279988913043478	0.0235325783688002	0.108947122077779	-0.142957699981788	0.60741858851353	0.814469567802476	0.903442831049307	0.905660536720787	0.594448491256914	1.37980164780819	0.458555643310791	0.347586364087495	0.190585033455262	0.309109208401189	1.58178766866367	1.11736058014231	2.23925228185316	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Solobacterium_SGB6834	-	36	40	0.321631111111111	0.318312	0.0241404521109064	0.110736018857369	-1.64696709812267	0.965979540490655	0.091649488985229	0.251822396603228	0.319310721866163	0.163464964582103	0.623738165296448	-1.31198632241623	0.377336225301752	0.000852525218406865	0.00495654196748177	0.269284638690464	0.184644569517	0.392723256494027	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Actinobaculum_sp_oral_taxon_183	-	35	44	0.0512625714285714	0.0782513636363636	0.0248123516823684	0.112783416738038	-2.43349272019831	0.762130896136671	0.00194044171402998	0.0277201231667365	0.185116741475753	0.109149421090981	0.313956845873114	-1.05899638755034	0.344145109995088	0.00289372665682633	0.0126408425026331	0.346803692234667	0.245823495745008	0.489264871053483	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Oribacterium_parvum	-	35	43	0.222926571428571	0.3281	0.0255247326245141	0.114976273083397	-2.09315833779252	0.924040202163497	0.0258985463831617	0.123326411348389	0.234367050592089	0.123518706943278	0.444693081416881	-0.591462350947441	0.393628585390726	0.137088770426821	0.233939881274439	0.55351725612189	0.373405269284851	0.820506238199289	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GGB1472_SGB2037	-	17	27	0.0855982352941177	0.100129259259259	0.025760030429529	0.115000135846112	-2.5941928258016	1.09890342327477	0.0203991132235712	0.104732241112291	0.165603741608298	0.0773156216515107	0.354709677667478	-1.36414720605119	0.342681168001769	0.000266744094328571	0.00218642700269321	0.255598555973365	0.181440341904005	0.360066681588561	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Oribacterium_SGB96555	-	29	38	0.100405517241379	0.0930994736842105	0.027192834680126	0.12032227734569	-2.29303339250222	1.00159247157044	0.0243958729944618	0.117287850934913	0.204046038650033	0.101910466693807	0.40854278504939	-0.905723262045323	0.304623064828427	0.00412997136571007	0.016132700647305	0.404249401095821	0.298094023579512	0.548208167087728	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Capnocytophaga_leadbetteri	-	41	46	0.601033170731708	0.909574782608696	0.0276450489497428	0.121250214691854	-1.72267398794099	0.646836558944768	0.00916911212575135	0.0684262098936668	0.302986624574602	0.193511264278525	0.474395612128191	-0.857245094988786	0.317501704850513	0.00836648055474483	0.0273414397213883	0.424329460929157	0.308897182603382	0.582897810510679	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Selenomonas_SGB5900	-	21	30	0.0227295238095238	0.017436	0.0295823005524579	0.127709288705365	-2.0171323900683	0.940210688590582	0.0346130202159568	0.143029009156846	0.247048741208946	0.128751123029016	0.474039209111752	-1.06958554757967	0.323998124344934	0.00180096195529247	0.00909576745097206	0.343150707592441	0.248184297946746	0.474455511873113	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Anaerolineaceae_bacterium_oral_taxon_439	-	20	13	0.0160935	0.00328307692307692	0.0296285549796446	0.127709288705365	1.86151237172099	0.836801827462022	0.0286118206743378	0.132462132751564	3.63388401206393	2.03455114020815	6.49043061742989	1.27277480561355	0.256240291190753	2.3600014887701e-05	0.000406896808408638	3.57074695719722	2.76360093075382	4.61363060434901	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Selenomonas_noxia	non-transmitter	36	40	0.0569288888888889	0.0182815	0.0307005212466978	0.130915400771036	0.192662838984817	0.819484287652627	0.814663243596994	0.903442831049307	1.14287121267687	0.647601643170558	2.01691058467789	0.775928113081536	0.337373797115561	0.0242751586818729	0.0593100826190219	2.17260761728805	1.55046411627524	3.04439413279534	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Lachnoanaerobaculum_sp_Marseille_Q4761	-	22	34	0.0310609090909091	0.0212494117647059	0.0308960345819644	0.130915400771036	-2.57791382734267	0.956727202220051	0.0084102238431903	0.0637138169938659	0.16748295381757	0.0862913028619049	0.325067983552743	-0.710356492309207	0.298177911312282	0.0207546436742079	0.0534913496757935	0.491468961322728	0.364753168946356	0.662206008083138	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
TM7_phylum_sp_oral_taxon_350	-	29	24	0.119924482758621	0.0297783333333333	0.0319669977401203	0.132831438364745	1.77986493572353	1.08004794750962	0.102849931740953	0.270657715107772	3.43394024719938	1.62429873068348	7.25971485329788	0.669370713966675	0.312764409308524	0.0371454976149637	0.0829140571762583	1.95300793324299	1.42847337582149	2.67015126208884	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Prevotella_sp_HJM029	-	22	30	0.112600909090909	0.196814	0.0320582395572781	0.132831438364745	-2.22786462811002	1.15829932302675	0.0575918165469741	0.202788086433007	0.213474458530908	0.0956451781612967	0.476462539159187	-0.978580755486569	0.315829561628079	0.00318936397948125	0.0135142541503443	0.375844135234283	0.274059424844429	0.515431330523267	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Prevotella_enoeca	-	19	30	0.0182257894736842	0.0156063333333333	0.0321452080842684	0.132831438364745	-2.22331864133658	0.950586743137402	0.021555322314045	0.106709516406163	0.21414818555584	0.110804979026959	0.413875313001057	-0.501305828593907	0.255761374869713	0.0559334415279696	0.112316147646525	0.605739151533578	0.469040010723454	0.782278507828525	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Prevotella_salivae	-	43	46	0.587986279069767	0.756008913043478	0.0343234138988809	0.139752162265069	-1.399671347548	0.574228584773604	0.0167562289382202	0.0922369837381356	0.379015473232	0.254563956299543	0.564308989526553	-1.08908317557162	0.439091909362781	0.015052685392745	0.0420455087446449	0.336524886550834	0.216931187302957	0.52205033621972	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Parascardovia_denticolens	-	16	7	0.057409375	0.0343514285714286	0.034379031917207	0.139752162265069	1.84858086688723	0.853876362222298	0.0330391971330871	0.142925185676419	3.60145746859857	1.99267234120185	6.50909616696014	-0.325819087719022	0.269304612544663	0.239778751378513	0.368890386736174	0.721935782667381	0.551494341652757	0.945052804592012	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GGB1026_SGB1321	-	32	40	0.0482303125	0.0602035	0.0347337061139191	0.140055266588383	-1.99271419887133	0.897880424111817	0.0289762564206579	0.132918607434211	0.251265726480767	0.134847939013375	0.468190064793244	-0.879380013122444	0.304368899452058	0.00513731821466925	0.0187493365498878	0.415040151378237	0.306128934079073	0.56269861512527	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Metamycoplasma_orale	-	24	33	0.0407445833333333	0.0827266666666667	0.0353209826478005	0.140262493104506	-2.23140915685124	1.0314275404263	0.0331586430769292	0.142925185676419	0.212950621147485	0.104180942762386	0.435280828188785	-1.00258259292139	0.341396803901431	0.0048359957566635	0.0180447602860578	0.366930584113896	0.26080575125287	0.516238821081914	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GGB1844_SGB2532	-	4	12	0.2387975	0.0783475	0.0353461482623354	0.140262493104506	-1.70157251096472	0.826592017221192	0.0424292951841785	0.165739434313197	0.307450804932564	0.173359099752578	0.545261238600057	0.158138550995701	0.237455250231868	0.51625301451154	0.65348482849562	1.17132847219167	0.923747328041802	1.48526588182433	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GGB51108_SGB71324	-	11	4	0.0119490909090909	0.0043475	0.0367878491654611	0.144834051832524	1.48491276475763	0.657562948500375	0.0263499702109631	0.124292312315864	2.7990024791759	1.77442280981292	4.41519058203429	0.783827699476649	0.207657429623456	0.00231641558471512	0.0109264886071468	2.18983828684052	1.77921146658787	2.69523427235388	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Prevotella_pleuritidis	-	15	26	0.0266046666666667	0.0292642307692308	0.0380176498788411	0.148506444839223	-2.08622098759674	0.970278519396591	0.0342265762016516	0.143029009156846	0.235496743045276	0.120199307797327	0.461389645258557	-0.142466369065991	0.279878881171367	0.613600149926579	0.727383009646178	0.867216719110084	0.655507686137204	1.14730132660358	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Lachnoanaerobaculum_gingivalis	-	23	31	0.0164621739130435	0.0219390322580645	0.0385103660587257	0.149264984723743	-1.85762474603925	0.956368779885899	0.0552186312344912	0.197592106975974	0.275930196839068	0.14220129160904	0.535420407692039	-0.720714145011226	0.280905932152323	0.0132197458215399	0.0386637638003783	0.486404768357712	0.367283930606645	0.644159950832433	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Parvimonas_micra	transmitter	42	45	1.35692380952381	2.81653955555555	0.0399848033022243	0.152642998863348	-1.47344541952866	0.736115318902744	0.0483337050536483	0.183082216112304	0.360121235749076	0.216200124889555	0.599848425174091	-1.12059729289421	0.418807927016197	0.00894555555162593	0.0286716524090575	0.326084968210196	0.2145086489653	0.495697525510241	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Solobacterium_SGB6829	-	42	46	0.323380714285714	0.487881739130435	0.0399924657021972	0.152642998863348	-1.55025791181078	0.599362520334084	0.0112999223918599	0.077579455371566	0.341449017602864	0.225371902386916	0.517311299177856	-0.989128432017278	0.416351614045569	0.0197373707141772	0.0514627340813363	0.371900686540617	0.245249297230711	0.5639572557848	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Selenomonas_SGB69112	-	25	16	0.0171732	0.0230025	0.0404674532476264	0.153285807756161	1.88288483872289	0.917069437383448	0.0429603433998141	0.166512958914008	3.68811806061692	1.95316712630815	6.96418378429266	0.0213278318757123	0.290427319091988	0.94183449840296	0.961055610615265	1.02155689566151	0.764067236944366	1.36582023232278	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Arachnia_SGB15898	-	21	34	0.0784619047619048	0.0578276470588235	0.0410338921191104	0.154262752327483	-2.60326408428169	1.04035748151967	0.0141458697766964	0.084201605813669	0.164565738860948	0.0800130113736347	0.338468480837273	-0.108873856833553	0.329279141269542	0.742217726856343	0.84213114544615	0.896843541047279	0.645227056789282	1.24658184844362	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Neisseria_sicca	-	42	38	0.812699523809524	0.661525789473684	0.0428936225643058	0.160050830463828	1.59178952066795	0.907960889145043	0.0829816179237401	0.242636309718538	3.01423003150562	1.60639716857952	5.65587568288881	0.0949182313119245	0.413084222869186	0.818864727200069	0.888139617353654	1.09956894114031	0.727482022518016	1.66196801968462	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Oribacterium_asaccharolyticum	-	35	40	0.12817	0.18928875	0.0432727827904941	0.160269565890719	-1.47112790662369	0.954559212913303	0.126786821831328	0.31315883607972	0.360700191298516	0.186121016995597	0.699032436545644	-0.757029893577403	0.375154755791563	0.0472760355041331	0.0997384715277069	0.469057510879348	0.322328312330661	0.682580276369353	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GGB9835_SGB15485	-	24	19	0.229382083333333	0.0540242105263158	0.0436862837649467	0.160611337371128	1.7465714813271	1.13206592542792	0.126383965660761	0.31315883607972	3.35560169772694	1.53103318759316	7.35455171385878	0.70833614690766	0.315612325441415	0.0302720395070218	0.0704000918767948	2.03060980989834	1.48100930986271	2.78416629294357	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GGB12794_SGB19881	-	17	27	0.0152776470588235	0.0261081481481482	0.0452640069061481	0.164031775211031	-2.05625031350875	0.957235234789321	0.0343908026448076	0.143029009156846	0.240440142695671	0.123837010251152	0.466835093178267	-0.491113538316999	0.261309838671939	0.0671357337109492	0.132156956123916	0.61194459089798	0.471223216433751	0.79468958504073	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Selenomonas_flueggei	-	20	13	0.027923	0.00548923076923077	0.0452727699582446	0.164031775211031	1.77537752688783	0.87454516444841	0.0453029393933194	0.17291198241725	3.42327579415442	1.86714291988114	6.27633644862579	1.00326996936914	0.289972235574636	0.00159540800133356	0.00822375258419361	2.72718507551408	2.04070989240213	3.64458390866717	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Candidatus_Absconditabacteria_unclassified_SGB6895	-	12	5	0.286378333333333	0.148676	0.0472435207124556	0.16994072198725	1.94677339518126	0.919286703168606	0.0369579161864444	0.149023855590502	3.85511365880898	2.0384699534536	7.29071394805519	0.574460062297301	0.229424742868856	0.024317133873799	0.0593100826190219	1.77617124613918	1.41203979122531	2.2342035367672	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Actinomyces_sp_ph3	-	32	41	0.134334375	0.257319512195122	0.0480924519052292	0.171480950631344	-2.24356775073995	0.968248890197427	0.0227652722990321	0.111594472054079	0.21116347956667	0.10793116144137	0.413133839265922	-0.460082160796956	0.411721692059381	0.267565146808031	0.406633961714333	0.631231780870155	0.418196503499313	0.952790274061109	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GGB4937_SGB6890	-	29	24	0.284356896551724	0.159551666666667	0.0483576280780391	0.171480950631344	1.94075371727137	1.18642926546241	0.105375415844901	0.27441514542943	3.83906162131711	1.68684153645768	8.73727247861118	0.763922353638975	0.327785344657862	0.0237695792986016	0.0589469819320095	2.14667976607627	1.54672069485941	2.97935757463964	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Oribacterium_SGB5283	-	22	32	0.188429090909091	0.165114375	0.0509452799083213	0.179384788409582	-2.55103007140846	1.16246830600067	0.0307744078949561	0.137282987904923	0.17063315803605	0.0762299437931173	0.381945377007931	-0.811279236298398	0.303622902845095	0.010045517688838	0.0311972599032236	0.444289351474824	0.327947370539875	0.601904590693825	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Leptotrichia_sp_oral_taxon_223	-	8	17	0.01445375	0.0101470588235294	0.0519401375552659	0.18160887257086	-1.5549870422874	0.783287955427871	0.0501661359457667	0.18580050350284	0.340331585833977	0.197746628449424	0.585727247157054	-0.0361319703465861	0.21760907997248	0.869575852069616	0.917894177617197	0.964512997969062	0.775892693200347	1.19898709113253	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Actinomyces_sp_HMT897	-	26	25	0.0866434615384615	0.0171284	0.0525689733510706	0.182531157468995	1.25765173410689	1.05053384332381	0.234389945897684	0.459588129211146	2.39106232257709	1.15437974457001	4.95259818732986	1.32154680142585	0.27851381804153	1.84386890548054e-05	0.000329262304550097	3.74921618733963	2.83781100867972	4.95333268368329	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Neisseria_sp_oral_taxon_014	-	32	31	0.4353040625	0.0508422580645161	0.0558632483485384	0.191324226710742	1.4157284977127	1.05510928138422	0.183041716549392	0.394696234766565	2.66794420890022	1.28397687252558	5.54365616243794	1.28758376145199	0.389614615669543	0.00159469175451381	0.00822375258419361	3.62401947278737	2.45461308452853	5.35054474447432	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Campylobacter_SGB96438	-	6	15	0.0244316666666667	0.00441666666666667	0.0558666741995367	0.191324226710742	-1.41490121921783	0.751450741730159	0.0629450082594525	0.208427179667061	0.375035424975655	0.22277326941294	0.631366457732207	0.761070872056768	0.196906005178879	0.00104257683153805	0.00592373199737529	2.14056726724103	1.75797902299216	2.60641803210195	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Actinomyces_bouchesdurhonensis	-	24	16	1.72695166666667	1.077701875	0.0565973656502905	0.192387677304162	2.62620260605462	1.32136535903621	0.0499078372616337	0.18580050350284	6.17398768835227	2.47055855044873	15.4289498498232	0.622137034897387	0.423004079119324	0.149589113865583	0.252684313962133	1.86290488375498	1.22034420692773	2.84379979535041	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Lachnoanaerobaculum_orale	-	34	44	0.194628235294118	0.228638863636364	0.0573145135907818	0.192387677304162	-2.37075889151866	0.873359585729658	0.00795513437852989	0.0631359871311896	0.193343894003889	0.105541443279661	0.354191303311379	-0.392975233558995	0.407520657799628	0.337950162805708	0.477330738426142	0.675045465852812	0.449106201004453	1.01465172368867	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Eubacterium_infirmum	-	31	43	0.0681777419354839	0.0454739534883721	0.0573315278366403	0.192387677304162	-2.52566311708854	0.844044685554198	0.00357255684129646	0.0429036504650422	0.173659938471486	0.0967424039099993	0.31173273570891	-0.280179730050581	0.317179245664637	0.379988166599594	0.523399678511837	0.755647916611914	0.550262976621919	1.03769251819436	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GGB4964_SGB6927	-	10	3	0.058759	0.769176666666667	0.0580640510979039	0.193546836993013	1.31681012645449	0.790390263852984	0.0991854183686907	0.26662746873304	2.49114694893407	1.44035043778399	4.30854391986112	-3.81794737039096	0.226090333660332	3.25499940491685e-09	8.13749851229213e-07	0.0219728567733346	0.0175265622833601	0.0275471268681056	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Leptotrichia_sp_oral_taxon_221	-	35	42	0.346791714285714	0.348470476190476	0.0625259354883945	0.20703952148475	-2.12524892929881	0.952266640257802	0.0281124434769082	0.13136655830331	0.229211458180061	0.118461029180902	0.443503597126437	-0.900482228898895	0.424934906939532	0.0373918715514447	0.0830930478920994	0.406373647366473	0.26569210627068	0.621544778246782	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GGB45856_SGB63582	-	10	4	0.190805	0.00976	0.0662525767568286	0.214305987672406	1.46725757233833	0.750714386711994	0.0537482974119261	0.194740208014225	2.76495801226544	1.64323997736371	4.65238973911522	0.652054354009584	0.246000851146564	0.0211548726653128	0.0540845263096148	1.91948007291183	1.50088285183951	2.45482433608321	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Kingella_kingae	-	3	9	0.0181533333333333	0.0268788888888889	0.066554491186848	0.214305987672406	-1.15351462208005	0.638113263814955	0.0739945191920975	0.231232872475305	0.449528776581017	0.288845938518572	0.699598277236752	-0.46276499086346	0.221491406866349	0.0632018651579534	0.124904871853663	0.629540562909091	0.504465211615388	0.785626662101838	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GGB4538_SGB6253	-	34	42	0.322687058823529	0.324214761904762	0.066937222824476	0.214305987672406	-2.13652550316567	0.969465331225494	0.0300888613785386	0.135535411615039	0.227426850464757	0.116145822166893	0.445327876176183	-0.609378457599697	0.372689390805912	0.106278522168881	0.189107690691959	0.543688689651902	0.374535814255799	0.789236649752047	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GGB3886_SGB5269	-	33	44	0.292314242424242	0.126587954545455	0.0670640830541988	0.214305987672406	-2.51817877830685	0.864454119347588	0.00451386193052761	0.0464539657774383	0.174563183404354	0.0958795602509803	0.317818572806299	-0.397553560370627	0.391515856373312	0.313169606242223	0.457116400057244	0.671961951152588	0.454267332222104	0.993980486309822	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Porphyromonas_SGB2015	-	25	30	0.3524356	0.775471	0.0679799477501003	0.214305987672406	-1.39356447982094	1.28204186687628	0.279944598567177	0.498122061507432	0.380623230250725	0.156517258754395	0.925610661465968	-0.850253115723697	0.408340246575904	0.0421658134157194	0.0912679944063191	0.427306760199471	0.284053305702069	0.642805641218904	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Treponema_putidum	-	10	4	0.009135	0.003525	0.0681193744645703	0.214305987672406	1.15511136625864	0.609237379586813	0.0611690996738442	0.205265435147128	2.22701514026574	1.45990448858449	3.39720610064131	0.235762110159498	0.207049349895445	0.277060519994297	0.414761257476492	1.26587313598675	1.02912894528957	1.55707873512589	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Neisseria_SGB9428	-	8	17	0.11406125	0.0312223529411765	0.0681488076108679	0.214305987672406	-1.41146555495472	0.854100036036784	0.10190171166607	0.270059759628072	0.375929606500174	0.207968136323237	0.679541931479938	0.724764723652372	0.289292679950639	0.0197616898872331	0.0514627340813363	2.06424537471653	1.54569252118821	2.75676365682546	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Peptidiphaga_SGB15895	-	31	31	0.048858064516129	0.0217406451612903	0.068149304079825	0.214305987672406	0.762299844963067	0.973270943907169	0.435545374811231	0.643808655498656	1.69619242365461	0.863955494575554	3.33011220615797	0.605000176468555	0.311453057762787	0.0567731800487739	0.113546360097548	1.83125253204423	1.34117637241625	2.50040628890352	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Actinomyces_oricola	-	11	5	0.00981454545454545	0.0016	0.069566346703224	0.217394833447575	1.25187749214357	0.626659415280075	0.0487685696342295	0.183340487346727	2.38151146177506	1.54244396263403	3.67701970376973	1.00597040593572	0.22695672525325	0.000568247421371549	0.00364261167545865	2.73455961857721	2.17932169800956	3.43125859499441	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Prevotella_sp_oral_taxon_299	-	10	4	0.075844	0.02373	0.0700292099842515	0.217482018584632	1.43410618311137	0.759347093920125	0.0621656333856332	0.207218777952111	2.70214704119153	1.5963301846292	4.57399020736815	0.345916018544662	0.209472540764135	0.124570933055697	0.214370740222299	1.41328392119317	1.14619009073697	1.74261796367379	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Tannerella_SGB2054	-	9	3	0.0259122222222222	0.02909	0.0727108280479837	0.224416135950567	1.08086058244219	0.63397412808732	0.0916633523635751	0.251822396603228	2.1152975015936	1.36309532221938	3.28259032755157	-1.69192233905477	0.215904797311919	1.41040048749586e-05	0.000282080097499172	0.184165155622857	0.148402494904286	0.228546053538157	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GGB71076_SGB96710	-	22	15	0.149396363636364	0.077236	0.0738409144085858	0.226505872418975	1.879225743989	1.12243296721505	0.0975547385624774	0.263661455574263	3.67877577163262	1.68973004499944	8.00920313750807	0.0104006021681437	0.247423838180389	0.966709233906491	0.977521226022611	1.01045487642934	0.788972955219371	1.29411160489772	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GGB51110_SGB71326	-	11	5	0.0551536363636364	0.009572	0.0751976361973202	0.22926108596744	1.37643949534624	0.770283996061924	0.0773164504155618	0.235805183813227	2.59626832751897	1.52219744035995	4.42820954086231	0.396733789374989	0.236100250744966	0.115053175363756	0.201141914971601	1.48696003279792	1.17425457101781	1.88293935038458	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GGB1025_SGB1320	-	9	17	0.0326622222222222	0.0216888235294118	0.0775958741419258	0.23513901255129	-1.60013479119146	0.899335086751933	0.0785760391186298	0.23795035634906	0.329846158682622	0.176841664290297	0.615231081624982	-0.549473676330632	0.213855852397839	0.0168278694423697	0.0457279060933958	0.577253552648088	0.466111907550523	0.714896269859228	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Candidatus_Nanosynbacter_sp_HMT_352	-	23	32	0.280409130434783	0.8146671875	0.0783174768374459	0.23589601457062	-2.33790833616026	1.23159132622068	0.0608634910056982	0.205265435147128	0.197796892225717	0.0842313055469717	0.464478263990987	-0.649811872488962	0.405365951453605	0.114872745300554	0.201141914971601	0.522143997172337	0.348130515860834	0.783138338530748	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GGB96582_SGB123947	-	11	5	0.00408	0.00252	0.0791546143793712	0.236421906804545	1.0861736801807	0.607902995103537	0.0773441002907384	0.235805183813227	2.12310199411828	1.39307283088036	3.23569735731651	0.0570970789253101	0.216211846292436	0.795566419818438	0.874248812987295	1.05875858855256	0.852898468440271	1.31430620444632	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GGB96320_SGB123478	-	14	8	0.0315592857142857	0.0050325	0.0794649332757122	0.236421906804545	1.51121084732317	0.804728385702831	0.0636310704580092	0.209312731769767	2.85049179217996	1.63182060384819	4.97928720726045	1.19202230740346	0.259015075135729	0.0001724868395029	0.00156806217729909	3.2937354222107	2.54214250724459	4.26753929042488	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GGB49504_SGB69447	-	29	28	0.11691275862069	0.033465	0.0799106044999361	0.236421906804545	1.25190256175279	1.07905613311602	0.249042728529982	0.469891940622608	2.38155284549009	1.1272804095124	5.03139583372629	1.03263345088315	0.343945992921569	0.0040247898705136	0.0158456294114709	2.80845202531169	1.9911004143952	3.96132848019778	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GGB7107_SGB10420	-	3	9	4.39313666666667	1.65076666666667	0.0816363823458358	0.240107006899517	-1.12212132803812	0.836478502596495	0.183139052931686	0.394696234766565	0.459417803910227	0.25727802989674	0.820375990263949	2.91643556197621	0.290031192921311	1.510764984484e-06	5.28124925213771e-05	18.475315835447	13.8239745222974	24.6916901263784	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Prevotella_loescheii	-	29	41	0.0477910344827586	0.0325563414634146	0.0829642978789806	0.24092195892917	-2.47479858395976	0.884071415990624	0.00626552945484469	0.0549607846916201	0.179891810616729	0.0974718880414294	0.332004069862793	-0.370437707136512	0.336507117928375	0.274851481355706	0.413932953848954	0.690432057449793	0.493148553355103	0.966638597459491	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Desulfomicrobium_orale	-	11	5	0.0577190909090909	0.026344	0.0832792986960912	0.24092195892917	1.39038710969111	0.795824996393163	0.0840309231716816	0.244275939452563	2.62149012204627	1.51001419659358	4.55108996689508	-0.00261661193396542	0.215414400667398	0.990479834459954	0.991062555826662	0.997386808411152	0.804100504031484	1.23713446342229	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Prevotella_intermedia	-	32	37	0.163416875	0.172205675675676	0.0833589977894926	0.24092195892917	-1.47414096969745	1.02858433509371	0.15527269102945	0.366209176956249	0.359947656435499	0.176443072731715	0.734300946857853	-0.965482390440075	0.34426858762095	0.00658895055341854	0.0232005301176709	0.380799461406325	0.269887255865028	0.537291875240921	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
Propionibacterium_acidifaciens	-	31	22	0.0888329032258065	0.0350359090909091	0.0864858374907285	0.248042218086036	1.80595687865523	0.971561415599754	0.0663208927936234	0.212566964082126	3.49660996837079	1.78310970032405	6.85671850065535	-0.38935285449032	0.365906357989473	0.292305709393392	0.431129364887009	0.677495170619681	0.469888797902468	0.976826236892463	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
Coriobacteriaceae_unclassified_SGB961	-	14	8	0.0287807142857143	0.00298875	0.0868889283798254	0.248042218086036	1.43585304300799	0.782769873815832	0.0699102952401339	0.222644252357114	2.70542086625293	1.57252523537465	4.65448941543563	0.983058399133875	0.24669013001255	0.000728646556818938	0.00446922101713909	2.67261768670809	2.08833744618751	3.420369304944	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
